mouse_life_stage,E18.5
pvalue,0.984333
parameter_name,BMC/Body weight
gene_symbol,Col11a1
mouse_strain,C57BL
parameter_id,IMPC_DXA_007_001
analysis_id,4e96f8pu6nhd49t
gene_accession_id,MGI:88446
