parameter_id,ESLIM_014_001_008
parameter_name,Cornea vascularisation
pvalue,0.2511145
analysis_id,z8te3703mo7r348
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
mouse_strain,C52BL
