parameter_id,MGP_IMM_015_001
gene_accession_id,MGI:1924054
pvalue,0.3699759
mouse_strain,C57BL
analysis_id,h7p580wm26622h8
mouse_life_stage,Early adult
gene_symbol,Kdm4c
parameter_name,Resting CD8+ T cells - % of CD8+
