mouse_strain,C57BL
parameter_name,CD11b-low cDC - % of cDC
analysis_id,w20m5i1cr663k03
parameter_id,MGP_IMM_067_001
gene_symbol,Cisd2
gene_accession_id,MGI:1914256
mouse_life_stage,Early adult
pvalue,0.2479404
