pvalue,0.20839
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,43470w5ue138y2a
gene_symbol,Trdmt1
gene_accession_id,MGI:1274787
parameter_name,Thyroxine
parameter_id,IMPC_CBC_053_001
