parameter_id,IMPC_CBC_058_001
mouse_strain,C57BL
analysis_id,h7758s86e864tyi
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
pvalue,0.7636109
mouse_life_stage,Early adult
parameter_name,Cholesterol ratio
