parameter_id,JAX_LDT_008_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Percent time in dark
pvalue,0.8596246
gene_accession_id,MGI:2446274
analysis_id,4ae8kp23ks9ph94
gene_symbol,Frmpd1
