mouse_life_stage,E12.5
gene_accession_id,MGI:99501
pvalue,0.9637955
parameter_name,Alkaline phosphatase
parameter_id,IMPC_CBC_014_001
gene_symbol,Fgb
mouse_strain,C57BL
analysis_id,496d8617sk40jqj
