parameter_id,ESLIM_008_001_013
gene_accession_id,MGI:1927232
gene_symbol,Rab13
mouse_life_stage,Early adult
analysis_id,dj23576f3a6e2s9
mouse_strain,C57BL
pvalue,0.6357609
parameter_name,Startle response
