gene_symbol,Slc17a9
analysis_id,043e1hn6758088s
gene_accession_id,MGI:1919107
mouse_strain,C57BL
pvalue,0.8954186
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_024_001
parameter_name,Femur
