parameter_id,MGP_MLN_093_001
mouse_strain,C57BL
analysis_id,sqo66t87fkmb431
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
gene_symbol,Bach2
pvalue,0.2077615
parameter_name,KLRG1+ NK cells - % of CD45+
