parameter_id,MGP_IMM_078_001
pvalue,0.5091037
analysis_id,6yiqmer59j03l2s
gene_symbol,Casq1
mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1309468
