parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
pvalue,0.3011123
analysis_id,441wn4ezs20q9c5
gene_accession_id,MGI:3045306
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Exd1
