mouse_life_stage,Early adult
gene_symbol,Lamb3
gene_accession_id,MGI:99915
parameter_id,ESLIM_016_001_003
analysis_id,ox05x98v4he6epv
parameter_name,Haemoglobin
pvalue,0.9152396
mouse_strain,C57BL
