parameter_id,MGP_MLN_072_001
gene_symbol,Psmd14
mouse_strain,C57BL
pvalue,0.9081861
mouse_life_stage,Early adult
analysis_id,2wjd6fydu62bxjr
gene_accession_id,MGI:1913284
parameter_name,KLRG1+ Treg cells - % of CD45+
