parameter_id,IMPC_IMM_065_001
analysis_id,419r33k961rz075
gene_symbol,Col6a3
parameter_name,B2B Cells
gene_accession_id,MGI:88461
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.6947317
