parameter_id,IMPC_OFD_022_001
gene_accession_id,MGI:1918764
gene_symbol,Sfpq
mouse_strain,C57BL
pvalue,0.4648057
parameter_name,Percentage center time
analysis_id,t3q252c63taih90
mouse_life_stage,Early adult
