parameter_id,MGP_CSD_008_001
parameter_name,Startle response
analysis_id,m8q30e10k6d158s
pvalue,0.5808152
gene_accession_id,MGI:1914309
gene_symbol,Ola1
mouse_strain,C57BL
mouse_life_stage,Early adult
