mouse_strain,C57BL
analysis_id,dqj23246rp36bu6
pvalue,0.6430197
gene_symbol,Dmap1
parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
gene_accession_id,MGI:1913483
mouse_life_stage,E9.5
parameter_id,IMPC_FEA_107_001
