parameter_id,M-G-P_013_001_001
analysis_id,p4syd2es8k6dlc0
gene_accession_id,MGI:1915524
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.6542218
parameter_name,Eye
gene_symbol,TOPORSL
