parameter_id,IMPC_OFD_017_001
mouse_life_stage,Early adult
gene_symbol,Cntfr
mouse_strain,129SV
analysis_id,jt8z9og7rx40j49
pvalue,0.3922888
parameter_name,Center average speed
gene_accession_id,MGI:99605
