mouse_strain,C57BL
parameter_name,Head morphology
gene_symbol,Nanp
gene_accession_id,MGI:1914561
pvalue,0.7497289
parameter_id,MGP_CSD_064_001
mouse_life_stage,Early adult
analysis_id,769730wt9jb21mu
