mouse_life_stage,E18.5
mouse_strain,C57BL
parameter_id,MGP_MLN_001_001
pvalue,0.1618909
analysis_id,q2377y4w0w7y944
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:1914561
gene_symbol,Nanp
