mouse_life_stage,Middle aged adult
parameter_id,JAXLA_CSD_021_001
parameter_name,Hindlimbs - shape
gene_accession_id,MGI:1917604
analysis_id,ajmx1001wrk946b
pvalue,0.8911401
gene_symbol,Secisbp2l
mouse_strain,C57BL
