parameter_id,IMPC_CBC_058_001
pvalue,0.1517095
gene_accession_id,MGI:88174
parameter_name,Cholesterol ratio
gene_symbol,Bmi1
analysis_id,2o68z0553wrwr4z
mouse_strain,C57BL
mouse_life_stage,Early adult
