parameter_id,MGP_PBI_040_001
parameter_name,Eosinophil number
mouse_strain,C57BL
gene_accession_id,MGI:1338032
pvalue,0.3176229
analysis_id,3o83mt3ot35h900
mouse_life_stage,Early adult
gene_symbol,Sema6c
