parameter_id,IMPC_CBC_011_001
mouse_strain,C57BL
parameter_name,Iron
gene_accession_id,MGI:2446274
mouse_life_stage,Late adult
gene_symbol,Frmpd1
analysis_id,tf68xm472hfs14h
pvalue,0.1474591
