parameter_id,IMPC_OFD_022_001
parameter_name,Percentage center time
gene_symbol,Col6a3
analysis_id,24osk7ns968rl56
mouse_life_stage,Early adult
pvalue,0.6027456
mouse_strain,C57BL
gene_accession_id,MGI:88461
