gene_symbol,Slc30a4
pvalue,0.6388208
parameter_id,MGP_IMM_033_001
mouse_strain,C57BL
parameter_name,Total NK cells - % of CD45+
analysis_id,ceh0319424w2k2r
gene_accession_id,MGI:1345282
mouse_life_stage,Late adult
