parameter_id,IMPC_GEL_006_001
analysis_id,a08u493fnsy05a4
pvalue,0.1956012
parameter_name,Pericardium Morphology
gene_symbol,Dnajc5b
mouse_strain,C57BL
gene_accession_id,MGI:1913576
mouse_life_stage,Early adult
