parameter_id,ESLIM_011_001_010
analysis_id,1985e0y1m2im5th
parameter_name,PP4 + pulse startle magnitude
mouse_life_stage,Early adult
pvalue,0.3858331
mouse_strain,C57BL
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
