pvalue,0.4519664
mouse_life_stage,Middle aged adult
parameter_name,Aspartate aminotransferase
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_id,IMPC_CBC_012_001
analysis_id,8tautpo60w8p65f
mouse_strain,C57BL
