parameter_id,IMPC_CSD_008_001
pvalue,0.9149379
parameter_name,Coat - color pattern - back
gene_symbol,Bmi1
mouse_strain,C57BL
analysis_id,4mx4mw5j38b2648
gene_accession_id,MGI:88174
mouse_life_stage,E12.5
