parameter_id,IMPC_XRY_022_001
gene_symbol,Sgip1
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,61ucto2d2s79g0e
pvalue,0.9127264
gene_accession_id,MGI:1920344
parameter_name,Radius
