parameter_id,IMPC_OFD_018_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Toporsl
analysis_id,567os0819a55h92
gene_accession_id,MGI:1915524
parameter_name,Latency to center entry
pvalue,0.4023929
