mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
analysis_id,kay3acu12yb57k3
pvalue,0.6286278
parameter_id,IMPC_IMM_050_001
parameter_name,Neutrophils
