parameter_id,IMPC_CBC_006_001
mouse_strain,C57BL
gene_symbol,Cntfr
parameter_name,Total protein
analysis_id,mv9vds0vr39l0k7
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
pvalue,0.06594014
