mouse_life_stage,E18.5
parameter_name,KLRG1+ gd T cells - % of gd T cells
gene_accession_id,MGI:2685277
analysis_id,1c7r838sp080o7m
pvalue,0.278182
mouse_strain,C57BL
gene_symbol,Zyg11b
parameter_id,MGP_IMM_022_001
