parameter_id,IMPC_XRY_027_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1915524
analysis_id,rgs74vvqk8e1010
gene_symbol,Toporsl
parameter_name,Joints
pvalue,0.2881427
