mouse_strain,C57BL
pvalue,0.7791317
parameter_name,Glucose
gene_symbol,Lcn2
parameter_id,HMGULA_CBC_018_001
mouse_life_stage,Early adult
gene_accession_id,MGI:96757
analysis_id,w0wp4dfg62i1772
