gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_id,IMPC_CBC_011_001
pvalue,0.7786086
analysis_id,8s9yy8094g99599
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Iron
