parameter_id,IMPC_IMM_069_001
gene_symbol,Sema6c
mouse_strain,C57BL
gene_accession_id,MGI:1338032
analysis_id,n4w21h31vv74318
pvalue,0.3885403
mouse_life_stage,Early adult
parameter_name,Transitional B Cells (CD21/35 low)
