parameter_id,IMPC_IMM_046_001
analysis_id,4726326r85xpica
gene_symbol,Kdm4c
parameter_name,DN CD44+CD62L- NKT cells
mouse_life_stage,Early adult
pvalue,0.9574337
mouse_strain,C57BL
gene_accession_id,MGI:1924054
