mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,8artt10h65287pj
pvalue,0.1349867
parameter_name,Persistence of hyaloid vascular system
parameter_id,IMPC_EYE_027_001
gene_accession_id,MGI:1913284
gene_symbol,Psmd14
