parameter_id,HRWLLA_OFD_009_001
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446274
parameter_name,Whole arena average speed
gene_symbol,Frmpd1
pvalue,0.1359644
analysis_id,1869o80o90i8885
mouse_strain,C57BL
