gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,Coat - color - abdomen
mouse_life_stage,Middle aged adult
analysis_id,553o86sk0428q3z
pvalue,0.7541967
mouse_strain,C57BL
parameter_id,JAXLA_CSD_007_001
