gene_accession_id,MGI:1934811
gene_symbol,Nucks1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_XRY_065_001
pvalue,0.8023896
parameter_name,Lumbar processes
analysis_id,24d9t72401b9725
