parameter_id,JAX_LDT_002_001
pvalue,0.5660682
mouse_life_stage,Early adult
gene_symbol,Kifap3
parameter_name,Light side time spent
analysis_id,3d6ue20440cuf7y
gene_accession_id,MGI:107566
mouse_strain,C57BL
