parameter_id,IMPC_GEL_063_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Golm2
parameter_name,Delayed embryonic development
pvalue,0.4521454
gene_accession_id,MGI:2443129
analysis_id,f0x35s9j0484be4
