mouse_strain,C57BL
gene_accession_id,MGI:1860103
pvalue,0.4365952
mouse_life_stage,Early adult
analysis_id,fqouc311y955h83
parameter_name,Total T cells - % of CD45+
gene_symbol,Slc2a8
parameter_id,MGP_IMM_001_001
