parameter_id,IMPC_CSD_078_001
mouse_life_stage,Early adult
analysis_id,7764d91d0x228m8
mouse_strain,C57BL
pvalue,0.1205641
gene_accession_id,MGI:1914561
parameter_name,Vocalization
gene_symbol,Nanp
