mouse_life_stage,Early adult
gene_accession_id,MGI:106659
gene_symbol,Sprr1b
mouse_strain,C57BL
parameter_id,UCD_OWT_003_001
analysis_id,p236d7293c24u7l
pvalue,0.6142245
parameter_name,Spleen weight
