mouse_life_stage,Late adult
pvalue,0.6495804
gene_accession_id,MGI:109128
gene_symbol,Hnf4a
parameter_id,IMPC_HEM_006_001
mouse_strain,C57BL
analysis_id,y0i81tm4325bg63
parameter_name,Mean corpuscular hemoglobin
