mouse_strain,C57BL
gene_symbol,Mms22l
analysis_id,12s42xuymhc73o1
gene_accession_id,MGI:2684980
pvalue,0.658272
parameter_id,IMPC_CSD_007_001
mouse_life_stage,Early adult
parameter_name,Coat - color - abdomen
