mouse_life_stage,Early adult
pvalue,0.8897712
parameter_name,Caudal processes
mouse_strain,C57BL
gene_accession_id,MGI:1931322
analysis_id,713pk9iw6f8g7yg
parameter_id,IMPC_XRY_067_001
gene_symbol,Car13
