parameter_id,IMPC_IMM_069_001
gene_accession_id,MGI:2385884
analysis_id,skkr6464c230u5k
parameter_name,Transitional B Cells (CD21/35 low)
gene_symbol,Ddx27
pvalue,0.8756335
mouse_life_stage,Early adult
mouse_strain,129SV
