parameter_id,IMPC_GEL_027_001
gene_symbol,Sfpq
analysis_id,u1x5b59wgi3697p
parameter_name,Neural tube closure
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1918764
pvalue,0.2729694
