pvalue,0.7944237
mouse_strain,C57BL
parameter_name,Response amplitude - S
gene_symbol,Toporsl
mouse_life_stage,Early adult
analysis_id,8l388e54fw7v279
gene_accession_id,MGI:1915524
parameter_id,IMPC_ACS_006_001
