mouse_life_stage,E9.5
pvalue,0.1239405
mouse_strain,C57BL
parameter_name,Total CD8+ T cells - % of ab T cells
gene_symbol,Hspa5
gene_accession_id,MGI:95835
parameter_id,MGP_IMM_013_001
analysis_id,356748r18vgs0l0
