gene_symbol,Lpgat1
analysis_id,8bm98eu31a414dd
parameter_id,IMPC_OFD_013_001
parameter_name,Periphery average speed
mouse_strain,C57BL
gene_accession_id,MGI:2446186
mouse_life_stage,Early adult
pvalue,0.3885039
