parameter_id,JAX_OFD_013_001
pvalue,0.6618972
mouse_life_stage,Early adult
parameter_name,Periphery average speed
gene_accession_id,MGI:2444113
mouse_strain,C57BL
analysis_id,60912x16oc78uhh
gene_symbol,Nemp2
