gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,6921uz9z8to6u3j
mouse_life_stage,Late adult
parameter_name,Pupil Dilation
pvalue,0.4303527
gene_accession_id,MGI:2446274
parameter_id,IMPC_EYE_013_001
