parameter_id,ESLIM_011_001_703
pvalue,0.6679248
mouse_strain,C57BL
gene_symbol,Lime1
analysis_id,396un8jex082s3y
mouse_life_stage,Early adult
parameter_name,Prepulse inhibition - PP3
gene_accession_id,MGI:1919949
