mouse_strain,C56BL
pvalue,0.2757263
parameter_name,Center average speed
gene_accession_id,MGI:1924315
parameter_id,JAXLA_OFD_017_001
analysis_id,ay8okt52409b8b1
gene_symbol,Ints7
mouse_life_stage,E9.5
